p_L (%), p_R (%), x (m), y (m), heading (Â°)
0,29.82005141388175,2.2490778757180725,-17.692075816787803,-38.73655203193734
0,29.82005141388175,2.26002280300272,-17.7008802289453,-38.73313131244984
0,29.82005141388175,2.2714136222476666,-17.709892824290225,-38.25812876718787
0,29.82005141388175,2.2892694018846496,-17.723771120804177,-37.57150745381552
0,29.82005141388175,2.2458296114509406,-17.69173591447077,-36.80630265765442
0,29.82005141388175,2.258645682942471,-17.701075235173054,-35.94040893245501
0,29.82005141388175,2.268826924212271,-17.70829780033196,-35.135617977440745
0,29.82005141388175,2.2757264595187197,-17.71304133217347,-34.17681531145418
0,29.82005141388175,2.1924954733884734,-17.64130730227001,-33.236492797584845
0,29.82005141388175,2.185509584444065,-17.63606834707396,-32.10960494390978
0,29.82005141388175,2.188269009824785,-17.637797501427528,-31.062470403080297
0,29.82005141388175,2.1914572147433944,-17.639637195131726,-30.360536165866627
0,29.82005141388175,2.1966928573737805,-17.642576989968205,-28.125995824320892
0,29.82005141388175,2.202328349371497,-17.645493117890595,-26.31730748677337
0,29.82005141388175,2.194757626000593,-17.640711973113575,-24.806515531296235
0,29.82005141388175,2.194715241329353,-17.64055131029112,-23.11622658422619
0,29.82005141388175,2.1923907609494537,-17.6397287561995,-21.442536570870452
31.876606683804624,34.19023136246786,2.187954927435642,-17.63812366359816,-19.581298311665602
31.876606683804624,33.41902313624679,2.1389163946874623,-17.59903336231461,-17.737822446577773
31.876606683804624,32.390745501285345,2.147648406006813,-17.603474654381603,-15.849096724814437
31.876606683804624,31.362467866323907,2.1453151149445966,-17.6026514376739,-14.036267715193967
31.876606683804624,30.334190231362467,2.142990744273808,-17.60221236393449,-12.037545406809226
31.876606683804624,29.562982005141386,2.140188592973072,-17.601672645864074,-10.17629211599666
0,-7.291666666666667,2.1380972236200284,-17.601370932049846,-8.031681197496711
0,-9.114583333333332,2.147001361781926,-17.603981522373036,-6.15031684547571
0,-11.979166666666668,2.1420266745138163,-17.603292078055038,-4.23004230789187
0,-14.84375,2.138463172194028,-17.602970977845512,-2.6833216692119746
0,-17.708333333333336,2.1387399082630414,-17.60299782719885,-1.0150716792549457
0,-20.833333333333336,2.2507980568800807,-17.536081925495328,0.4038424694194409
0,-24.21875,2.3221650001495013,-17.543079426895705,1.5550984949070414
0,-27.083333333333332,2.33367412468181,-17.542251847252466,2.414013574599714
0,-29.947916666666668,2.3451831516279786,-17.541389371325845,3.280922137101837
0,-29.947916666666668,2.3517670213700215,-17.540709768574015,3.991912714605305
0,-29.947916666666668,2.3541299229532076,-17.54027958955712,4.617212680712325
0,-29.947916666666668,2.4445242180532687,-17.538084777411278,5.049126314748298
0,-29.947916666666668,2.460510305722553,-17.536703217034773,5.29823171095896
0,-29.947916666666668,2.470053438307919,-17.5357236689517,5.441196926253769
0,-29.947916666666668,2.472427751834541,-17.53548150127997,5.4860315388435135
0,-29.947916666666668,2.5728648766591227,-17.455073631842513,5.1337598629894075
0,-29.947916666666668,2.574799044179384,-17.454531996044487,4.750190409330795
0,-29.947916666666668,2.648150235744205,-17.450298633794862,3.207035691520509
0,-29.947916666666668,2.6586152416327784,-17.449682366395333,2.508447948100006
0,-29.947916666666668,2.6988107124068597,-17.44826925643392,0.7653941072229958
0,-29.947916666666668,2.726680071376595,-17.448182447793016,-0.5641904939583029
0,-29.947916666666668,2.7565193893925484,-17.448971935801055,-1.9173238173415699
0,-29.947916666666668,2.786029552650673,-17.450960237925056,-3.666852241985934
0,-29.947916666666668,2.8179563123612588,-17.45359736097536,-5.634216053073367
0,-29.947916666666668,2.853558082771517,-17.45816315163522,-8.001459886032313
0,-29.947916666666668,2.915295843017266,-17.381756524096367,-10.273137576307791
31.876606683804624,29.82005141388175,2.944635604421864,-17.38908362337314,-12.99085839113346
31.876606683804624,31.10539845758355,2.9695313307188136,-17.39573499154485,-15.655395249457293
31.876606683804624,32.64781491002571,2.991260041466925,-17.402271700621004,-18.24311831468082
31.876606683804624,33.67609254498715,3.0099688797825883,-17.408888283163407,-20.42557810061318
0,6.426735218508997,3.0263423995740584,-17.41544075764384,-22.743767930654293
0,8.483290488431876,3.0782032066115206,-17.432996669903446,-25.00141768464247
0,11.825192802056556,3.098900077557074,-17.445172015092034,-27.10414358744401
0,14.652956298200515,3.131741188388784,-17.46306787038518,-28.64206567528657
0,17.480719794344473,3.1754658361748582,-17.488101259395158,-30.258128335186047
0,20.822622107969153,3.094587951207458,-17.419301683349733,-32.06177293906101
0,24.67866323907455,3.0324283638836778,-17.394515204749815,-34.05263649567178
0,28.53470437017995,3.048365767697891,-17.405552357133743,-35.798323483733995
0,29.82005141388175,3.063879174245757,-17.417321018875846,-37.74639774381477
0,29.82005141388175,3.0826537233430913,-17.432312682765733,-38.83357187571665
0,29.82005141388175,3.0978889596735324,-17.44481027802566,-39.25312263349815
0,29.82005141388175,3.057198858302387,-17.418522764771293,-39.19736853861603
0,29.82005141388175,3.064202146598482,-17.42465779843312,-38.89817456463062
0,29.82005141388175,3.077068716276955,-17.435096884325706,-38.494396577905846
0,29.82005141388175,3.0130731826602575,-17.375397944136452,-38.044298433110725
0,29.82005141388175,3.030837640028,-17.389205080546944,-37.42197215431362
0,29.82005141388175,3.0020548032939494,-17.36713646109565,-36.79532581385124
0,29.82005141388175,3.010487115058731,-17.373353465442708,-35.871080154654145
0,29.82005141388175,3.0136533742264824,-17.375639146769238,-34.897539325787555
0,29.82005141388175,3.0146386352570524,-17.37640847481821,-33.70396027207226
0,29.82005141388175,3.013396640178959,-17.375735832682643,-32.4551393068684
0,29.82005141388175,3.0210981573158713,-17.38083603246277,-31.024395515403395
0,29.82005141388175,3.019839786551693,-17.379894166344624,-29.645959771303765
0,29.82005141388175,3.0179310673459696,-17.379142854300177,-28.23192465405469
0,29.82005141388175,2.9704497246713997,-17.337771849715885,-26.920494221478332
0,29.82005141388175,2.9719633067865723,-17.338593057022468,-25.538802640986383
0,29.82005141388175,2.9692205710303194,-17.33699835710761,-24.183034585602286
0,29.82005141388175,2.9692282966115062,-17.337097336034063,-22.432562074370715
0,29.82005141388175,2.9643789665096953,-17.335290847461746,-20.773084396005842
31.876606683804624,33.933161953727506,2.9571316732505486,-17.332742749888876,-19.084772656081537
31.876606683804624,33.16195372750643,2.9516406271628535,-17.331072733052498,-17.368297854161366
31.876606683804624,32.13367609254499,2.9595657907016975,-17.334464696131867,-15.42556617080821
31.876606683804624,31.362467866323907,2.960354527398345,-17.33574372967557,-13.639037114201024
31.876606683804624,30.334190231362467,2.9396770717249057,-17.3162858096657,-11.690242608174726
31.876606683804624,29.30591259640103,2.9325088330191607,-17.31491715810084,-9.8372635367561
0,-7.552083333333333,2.918841854736233,-17.3127844088976,-7.87858814208223
0,-9.114583333333332,2.942590865920726,-17.319488812823014,-6.106518991286529
0,-11.979166666666668,2.9348701751321955,-17.318546316410863,-4.119468589681893
0,-15.104166666666666,2.930401972061699,-17.318309262302535,-2.364485014043528
0,-18.229166666666664,2.927769595308132,-17.318312863372814,-0.7647865601376851
0,-21.09375,2.9233020996223984,-17.318334785789517,0.5467850118497303
0,-24.479166666666664,2.9233534255184446,-17.318301176245363,1.8668988942812013
0,-27.604166666666668,2.926456563118342,-17.318805980112792,2.9044770561046445
0,-29.947916666666668,2.922093691403628,-17.30915633211005,3.796327068100229
0,-29.947916666666668,2.9106994972045626,-17.309989926894655,4.530136577243857
0,-29.947916666666668,2.8952003405751325,-17.311356923440442,5.156030792303308
0,-29.947916666666668,2.932253075123087,-17.311166641383558,5.416542724634688
0,-29.947916666666668,2.918341571205209,-17.312721390796167,5.601926200865682
0,-29.947916666666668,2.9008862797201287,-17.314359998739405,5.5897032860192475
0,-29.947916666666668,2.881898035834588,-17.31619160010986,5.47844117856154
0,-29.947916666666668,2.866704361592796,-17.317656772346457,5.383861223426125
0,-29.947916666666668,2.9065426343330314,-17.314833697014734,5.033659986804501
0,-29.947916666666668,2.8981739716955617,-17.315477842079854,4.282753565909335
0,-29.947916666666668,2.9078851584099166,-17.307343031560958,3.0977513896434172
0,-29.947916666666668,2.911196947010463,-17.30713194242868,1.8472199522921244
0,-29.947916666666668,2.9215830874513427,-17.30689569962743,0.5173626183357521
0,-29.947916666666668,2.898331201410416,-17.308253034927226,-0.78619975816916
0,-29.947916666666668,2.9028338233541087,-17.308481691162996,-2.3751971350415126
0,-29.947916666666668,2.907171276951294,-17.30872091728225,-4.1871597992855865
0,-29.947916666666668,2.914635700509965,-17.309463985678878,-6.737385324821605
0,-29.947916666666668,2.921886246805438,-17.310589087404264,-9.324890639574207
31.876606683804624,29.30591259640103,2.902475741610254,-17.310482390771178,-11.796164794344397
31.876606683804624,30.59125964010283,2.9077803734917613,-17.311269070601433,-14.615105792104586
31.876606683804624,31.876606683804624,2.920364936913178,-17.3057636994972,-17.30845972759069
31.876606683804624,33.41902313624679,2.9204674801626247,-17.305811968967454,-20.178384709608608
0,6.426735218508997,2.9180082798590714,-17.30486464662369,-22.816100031338262
0,8.740359897172237,2.91931979887864,-17.30546426620909,-25.54685956138374
0,12.339331619537274,2.9222021148043487,-17.307526156401334,-27.879263464611668
0,15.681233933161954,2.933799769073302,-17.313999089611535,-30.00650252074026
0,19.02313624678663,2.9493653722425703,-17.323421877052066,-31.631406382160144
0,22.36503856041131,2.9673967419829834,-17.33519819605165,-33.33744259887338
0,26.221079691516707,2.9196750781575833,-17.31467886286405,-35.104964517013705
0,29.82005141388175,2.9278185570884276,-17.31001919513355,-37.17002140670622
0,29.82005141388175,2.933824857074894,-17.31472630082336,-39.09715817012423
0,29.82005141388175,2.940069717892097,-17.319969587656143,-40.67453845151551
0,29.82005141388175,2.948584737059714,-17.327361277990214,-41.493065138825
0,29.82005141388175,2.9271013596158335,-17.312827578502187,-41.68062274385538
0,29.82005141388175,2.934322835215957,-17.31937449310472,-41.389832143873605
0,29.82005141388175,2.947958173117736,-17.33129723835821,-40.90734122013146
0,29.82005141388175,2.9629928549921924,-17.344171349116333,-40.44930849555509
0,29.82005141388175,2.9741800558187435,-17.35355384444463,-40.01784979184201
0,29.82005141388175,2.9443274415051013,-17.329164969485376,-39.5257366563585
0,29.82005141388175,2.9493468047725293,-17.333235888738983,-38.74965430151123
0,29.82005141388175,2.945745692993567,-17.321501915838866,-37.76096738875755
0,29.82005141388175,2.954373457565535,-17.327945683350986,-36.48312268119451
0,29.82005141388175,2.9661184650868293,-17.336421392931047,-35.369920114418726
0,29.82005141388175,2.9718286099561544,-17.34039109266143,-34.805364719186755
0,29.82005141388175,2.9496543995849227,-17.32237564711458,-33.08566023696279
0,29.82005141388175,2.956108485969507,-17.326525268690208,-31.74924485764359
0,29.82005141388175,2.9575600991258924,-17.327397703237775,-30.505216980741434
0,29.82005141388175,2.9584853563245024,-17.327960719538137,-29.104659120444072
0,29.82005141388175,2.970034663932591,-17.3358860383598,-27.8505638027095
0,29.82005141388175,2.9671025713743195,-17.334120482600877,-27.238747639179397
0,29.82005141388175,2.9438130345970683,-17.314463960836605,-25.161881228684678
0,29.82005141388175,2.9421975952154273,-17.313722089350666,-23.642012781938657
0,29.82005141388175,2.9339052539792476,-17.310133007621292,-22.241164353609552
0,29.82005141388175,2.9523355455160147,-17.31996122681176,-20.729121588906764
31.876606683804624,34.19023136246786,2.946033070997981,-17.31732226526712,-19.4087695210011
31.876606683804624,33.41902313624679,2.943980215707802,-17.316604863557227,-18.743687870943628
31.876606683804624,32.64781491002571,2.9343554451611586,-17.31365627692859,-16.300104708509096
31.876606683804624,31.619537275064268,2.9252405786385918,-17.31119837819995,-14.379071374991709
31.876606683804624,30.59125964010283,2.9486435455700195,-17.320714648343547,-12.597608978535598
31.876606683804624,29.82005141388175,2.933821468537789,-17.308787893616064,-10.708052063435833
0,-6.25,2.931288521398795,-17.308278173518566,-8.977025262490661
0,-7.8125,2.9339209116570015,-17.308641686742654,-7.080641280047112
0,-10.677083333333332,2.9331431484489037,-17.30845512354434,-5.397279721944336
0,-13.28125,2.9193595526184835,-17.30514383925147,-3.6539540810830133
0,-16.145833333333336,2.9274519065883347,-17.305846638079345,-2.3738832259237967
0,-18.75,2.9398138471592024,-17.306107023511686,-0.9261361630929733
0,-22.135416666666664,2.945065882034492,-17.306079847925474,0.4626426315792677
0,-25.260416666666668,2.9499843426677486,-17.305905906303853,1.6843330094970914
0,-28.385416666666668,2.9553790506616266,-17.30611932211341,2.7592073061210365
0,-29.947916666666668,2.936784102239176,-17.30266214247214,3.510540194638835
0,-29.947916666666668,2.9213414091414776,-17.303759101375416,4.2355561620488045
0,-29.947916666666668,2.9001212580040923,-17.305548337491416,4.77665897446992
0,-29.947916666666668,2.8800336971935585,-17.30752568644321,5.18388377243986
0,-29.947916666666668,2.9090385779283956,-17.30693207460135,5.4902177703343735
0,-29.947916666666668,2.907541874057856,-17.30765435441166,5.704601427615629
0,-29.947916666666668,2.900533170078391,-17.30843202830029,5.649184153593727
0,-29.947916666666668,2.8912364988652937,-17.309384152416737,5.142223625663067
0,-29.947916666666668,2.883644990128394,-17.31004419877416,4.371930060425456
0,-29.947916666666668,2.8986654354204138,-17.308882444990896,3.25210437971477
0,-29.947916666666668,2.9133150859066244,-17.30373148289437,2.0883510028203287
0,-29.947916666666668,2.9163738292323593,-17.30362671345026,0.9170967950614588
0,-29.947916666666668,2.924648422737667,-17.30352861204061,-0.028001521602374835
0,-29.947916666666668,2.9328319729331165,-17.30359706757378,-1.0038010034091533
0,-29.947916666666668,2.915441329809933,-17.30438480855219,-1.9146619833806806
0,-29.947916666666668,2.9193712335722273,-17.304400042401113,-2.9655135253698606
0,-29.947916666666668,2.92170340711595,-17.30459906743525,-4.084980817306523
0,-29.947916666666668,2.9268172355279782,-17.30505012217157,-5.56862529056547
0,-29.947916666666668,2.93603408243653,-17.306090576010337,-7.181458020510149
0,-29.947916666666668,2.9084554926205435,-17.305487717102036,-9.210503487169825
0,-29.947916666666668,2.922721884517581,-17.302847684431814,-11.403999702874128
31.876606683804624,30.334190231362467,2.9281929072250588,-17.30415344921663,-14.211696568908177
31.876606683804624,31.876606683804624,2.9310355200811906,-17.304995070767394,-16.98257694736889
31.876606683804624,33.41902313624679,2.9392059623523696,-17.307659413455934,-19.751330981025994
0,5.655526992287918,2.9185625351667683,-17.304121767630374,-22.150092205318195
0,8.226221079691516,2.9248863706653006,-17.307105578249057,-24.539500677998518
0,11.053984575835475,2.9367346046943936,-17.31293873881717,-26.554381663866693
0,14.138817480719796,2.9573375002437023,-17.32374747392029,-28.286591491036987
0,16.709511568123396,2.9824886094643004,-17.337778980436614,-29.530100651908047
0,19.53727506426735,2.8957236913956375,-17.30608136596185,-30.465530475171406
0,21.85089974293059,2.927921898674904,-17.311649900867348,-30.928639033038003
0,24.164524421593832,2.9450282736638873,-17.32187308653944,-31.22399139816949
0,26.221079691516707,2.965981049460581,-17.334669661884224,-31.409901017021763
0,28.53470437017995,2.9865935534492025,-17.347271292963722,-31.500604953793005
0,29.82005141388175,2.9419881380798842,-17.323248692079215,-31.254002524555307
0,29.82005141388175,2.952694744414729,-17.329758356357058,-30.69648495544223
0,29.82005141388175,2.965291528583104,-17.337069854541625,-29.97334555651884
0,29.82005141388175,2.982510758029155,-17.346791130911964,-28.904030622730563
0,29.82005141388175,2.9976621736607965,-17.35485438971486,-27.584129497523683
0,29.82005141388175,2.9564485507810994,-17.330953958070786,-25.99878861438083
0,29.82005141388175,2.9488732858328977,-17.318163868867522,-24.700799683886963
0,29.82005141388175,2.952408344616549,-17.319662109687542,-23.613886242548855
0,29.82005141388175,2.9549089720849784,-17.32068814363506,-22.671784039083214
0,29.82005141388175,2.9519405551759608,-17.319391754507397,-21.43988222293544
0,29.82005141388175,2.958942680984432,-17.322844119785394,-20.130253836040374
31.876606683804624,33.67609254498715,2.9558313878482396,-17.32200128709471,-18.62879499810498
31.876606683804624,32.904884318766065,2.949237670748331,-17.319867382295758,-17.204190449123818
31.876606683804624,32.13367609254499,2.9379813326916135,-17.316640534270583,-15.481312257133064
31.876606683804624,31.10539845758355,2.9268037133903966,-17.313897238461845,-13.544539676980945
31.876606683804624,30.334190231362467,2.9408768354500974,-17.31154137126942,-11.746703833246368
31.876606683804624,29.30591259640103,2.9348564732599782,-17.310353021957198,-9.544849125338873
0,-7.8125,2.93093322329598,-17.30975883016061,-7.364723052009601
0,-10.15625,2.9242160347601116,-17.309083777612123,-5.028319320926376
0,-13.28125,2.921163602331548,-17.308961621312065,-2.954305190244058
0,-16.40625,2.919128969531084,-17.308592190182907,-1.3212290370919024
0,-19.270833333333336,2.9224273814788853,-17.308911602630886,0.03567398179935605
0,-22.65625,2.9184728775284454,-17.309356237209112,1.3819158867978854
0,-25.78125,2.9096493534073895,-17.30966538368123,2.3830165609754177
0,-28.90625,2.8893515051238596,-17.31075322405916,3.363549284140382
0,-29.947916666666668,2.9424142630373966,-17.306816338842303,4.207575600552127
0,-29.947916666666668,2.9221574404874864,-17.308666666614467,4.939762522867565
0,-29.947916666666668,2.8970760393363966,-17.31097700492118,5.509398405063077
0,-29.947916666666668,2.8689723371694824,-17.313945740797347,5.910737963918216
0,-29.947916666666668,2.844633277879,-17.316649823283484,6.066757330719656
0,-29.947916666666668,2.8835596857144283,-17.314754044814812,6.1798672962925405
0,-29.947916666666668,2.8802046188548784,-17.315274718073898,6.030707777704296
0,-29.947916666666668,2.8741776945393234,-17.315979176259663,5.496468384076676
0,-29.947916666666668,2.869258316022844,-17.3164111446572,4.608847699097232
0,-29.947916666666668,2.8623414367337587,-17.31689918833792,3.4020670393067425
0,-29.947916666666668,2.903052103045459,-17.306963198549536,2.260611751092426
0,-29.947916666666668,2.899538785991126,-17.30701051783382,1.0423900765552099
0,-29.947916666666668,2.893976349004237,-17.307034872356976,-0.11767233311493507
0,-29.947916666666668,2.8918132019508653,-17.306941615669967,-1.543562659381675
0,-29.947916666666668,2.8943864985931307,-17.30695985393512,-3.08396605452376
0,-29.947916666666668,2.8914720542859507,-17.306879030049714,-5.095977104200732
0,-29.947916666666668,2.890846140611077,-17.307129700176656,-7.236286127091636
0,-29.947916666666668,2.8934144347105235,-17.307473642437134,-9.824288231672705
31.876606683804624,29.562982005141386,2.8953047496101267,-17.30786707201213,-12.437774449687499
31.876606683804624,30.848329048843187,2.8995233532607303,-17.30891739933929,-15.238389620713528
31.876606683804624,32.13367609254499,2.910705284194973,-17.30345472003746,-17.65500624823539
31.876606683804624,33.67609254498715,2.9103822536788915,-17.303239520605814,-20.310935434825378
0,6.426735218508997,2.9095313003188235,-17.302921608217606,-22.780257950774367
0,8.740359897172237,2.912404996361683,-17.304170400646434,-25.070142752916166
0,11.568123393316196,2.9141239570829907,-17.30503324334508,-26.683873824145696
0,14.138817480719796,2.9026348934423125,-17.301532018966284,-28.011634680891145
0,16.452442159383033,2.906695543059314,-17.303751446944773,-29.094108032750693
0,19.28020565552699,2.912605986106283,-17.30709425609474,-30.30292031938081
0,22.10796915167095,2.9208581587017144,-17.3120832084463,-31.496084363477237
0,25.449871465295633,2.9283318974866446,-17.31687923049622,-33.0686160669307
0,29.048843187660665,2.9172815890654813,-17.30269740998648,-34.811583841720484
0,29.82005141388175,2.9207359916890567,-17.30527052493671,-36.41832082132356
0,29.82005141388175,2.922384577709888,-17.30637023602619,-37.116392843716135
0,29.82005141388175,2.9263412558985267,-17.30937915814335,-37.3136888487034
0,29.82005141388175,2.9387204351440914,-17.318781850672785,-37.12982485036023
0,29.82005141388175,2.9023036406363127,-17.2943626065698,-36.88817767207243
0,29.82005141388175,2.912919164083034,-17.302544862288826,-36.638119558828016
0,29.82005141388175,2.9300196032951367,-17.315032662312948,-36.35148272217012
0,29.82005141388175,2.94855414153262,-17.32858502056903,-35.846166626326955
0,29.82005141388175,2.9644581735219115,-17.339862647480718,-34.998959862561534
0,29.82005141388175,2.9306365081334773,-17.307992646101706,-33.96252438718142
0,29.82005141388175,2.9354595229999543,-17.3111354607061,-32.94657189083544
0,29.82005141388175,2.940958148527721,-17.314591201047243,-31.913630820891346
0,29.82005141388175,2.95083800618661,-17.320562285072395,-30.561076728837094
0,29.82005141388175,2.967259561381384,-17.329999489513398,-29.10150424956222
0,29.82005141388175,2.9365558551080495,-17.30987949441487,-27.526156023830588
0,29.82005141388175,2.9420840451307506,-17.31278468472227,-26.095949887685094
0,29.82005141388175,2.9444268037299826,-17.313933339622825,-24.689243933102457
0,29.82005141388175,2.9429610044411434,-17.31327128796125,-23.43797575187977
0,29.82005141388175,2.9477502425454047,-17.31534330980854,-22.05427916288437
0,29.82005141388175,2.934496650954933,-17.305222055516378,-20.760675351366256
31.876606683804624,34.19023136246786,2.935899962522804,-17.305845757880444,-19.261159415882208
31.876606683804624,33.41902313624679,2.9372006235722625,-17.306265869905577,-17.895655092039075
31.876606683804624,32.64781491002571,2.942083359805332,-17.307764566560863,-16.480742978526425
31.876606683804624,31.876606683804624,2.9424904918383086,-17.307812081918865,-15.238123072885339
31.876606683804624,31.362467866323907,2.9399958459036366,-17.30674065558428,-13.846350142489714
31.876606683804624,30.59125964010283,2.9401215844558086,-17.306554104583572,-12.468265236605353
31.876606683804624,29.82005141388175,2.9445837559424226,-17.307367630212713,-10.880069610105581
0,-5.989583333333334,2.950117360635811,-17.30835455162118,-9.780493543295805
0,-6.510416666666667,2.9545523761541155,-17.309066237162583,-9.173156481864261
0,-7.8125,2.936258355769065,-17.302360717200877,-8.574149128039407
0,-9.114583333333332,2.936517975404593,-17.30234732672508,-8.076528546492009
0,-10.677083333333332,2.9387284023685716,-17.302596210167213,-7.275727048113733
0,-12.5,2.934690271866777,-17.302114710599398,-6.3328448462459725
0,-14.583333333333334,2.9315730149768173,-17.30180008894493,-5.4405166259302336
0,-16.666666666666664,2.95122055462587,-17.305252521579717,-4.395838981745235
0,-19.010416666666664,2.9423387389100397,-17.304498690357473,-3.4352119948036237
0,-21.354166666666664,2.9306404929856886,-17.30395409001392,-2.398995352639368
0,-23.958333333333336,2.9170939913133305,-17.303542432171987,-1.5051598900792715
0,-26.302083333333332,2.8992366271874483,-17.30325314516351,-0.755996926202279
0,-28.645833333333332,2.9320315440713105,-17.302662097390208,-0.2417474877510853
0,-29.947916666666668,2.9254749691635538,-17.3025813595247,0.2775956799000647
0,-29.947916666666668,2.921190083381291,-17.302612375126234,0.6863193183988737
0,-29.947916666666668,2.917512707145507,-17.302663157061765,1.1004243031726404
0,-29.947916666666668,2.9134210980332598,-17.302749880834373,1.4888835947070045
0,-29.947916666666668,2.917518303738689,-17.302837027848998,1.833332946142942
0,-29.947916666666668,2.917418466714067,-17.303016440907985,1.9904652187733187
0,-29.947916666666668,2.9172540559852242,-17.3029710189607,2.023071211589537
